LMGP04050017	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C28H49O9P	1-(7Z,10Z,13Z,16Z-docosatetraenoyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(22:4(7Z,10Z,13Z,16Z)/0:0)	LPG(22:4(7Z,10Z,13Z,16Z)/0:0); LPG(22:4)
LMGP04050018	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C21H41O9P	1-(9Z-pentadecenoyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(15:1(9Z)/0:0)	LPG(15:1)
LMGP04050019	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C23H43O9P	1-(9Z,12Z-heptadecadienoyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(17:2(9Z,12Z)/0:0)	LPG(17:2)
LMGP04050020	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C24H43O9P	1-(6Z,9Z,12Z-octadecatrienoyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(18:3(6Z,9Z,12Z)/0:0)	LPG(18:3)
LMGP04050021	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C24H41O9P	1-(6Z,9Z,12Z,15Z-octadecatetraenoyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(18:4(6Z,9Z,12Z,15Z)/0:0)	LPG(18:4)
LMGP04050022	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C25H49O9P	1-(9Z-nonadecenoyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(19:1(9Z)/0:0)	LPG(19:1)
LMGP04050023	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C26H51O9P	1-(11Z-eicosenoyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(20:1(11Z)/0:0)	LPG(20:1)
LMGP04050024	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C26H49O9P	1-(11Z,14Z-eicosadienoyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(20:2(11Z,14Z)/0:0)	LPG(20:2)
LMGP04050025	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C26H47O9P	1-(8Z,11Z,14Z-eicosatrienoyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(20:3(8Z,11Z,14Z)/0:0)	LPG(20:3)
LMGP04050026	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C28H55O9P	1-(11Z-docosenoyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(22:1(11Z)/0:0)	LPG(22:1)
LMGP04050027	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C28H53O9P	1-(13Z,16Z-docosadienoyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(22:2(13Z,16Z)/0:0)	LPG(22:2)
LMGP04050028	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C28H57O9P	1-docosanoyl-glycero-3-phospho-(1'-sn-glycerol)	PG(22:0/0:0)	LPG(22:0)
LMGP04050029	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C27H55O9P	1-heneicosanoyl-glycero-3-phospho-(1'-sn-glycerol)	PG(21:0/0:0)	LPG(21:0)
LMGP04050030	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C26H43O9P	1-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(20:5(5Z,8Z,11Z,14Z,17Z)/0:0)	LPG(20:5)
LMGP04050031	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C25H51O9P	1-nonadecanoyl-glycero-3-phospho-(1'-sn-glycerol)	PG(19:0/0:0)	LPG(19:0)
LMGP04050032	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C24H43O9P	1-(9Z,12Z,15Z-octadecatrienoyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(18:3(9Z,12Z,15Z)/0:0)	LPG(18:3)
LMGP04050033	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C23H47O9P	1-heptadecanoyl-glycero-3-phospho-(1'-sn-glycerol)	PG(17:0/0:0)	LPG(17:0)
LMGP04050034	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C21H43O9P	1-pentadecanoyl-glycero-3-phospho-(1'-sn-glycerol)	PG(15:0/0:0)	LPG(15:0)
LMGP04050035	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C20H39O9P	1-(9Z-tetradecenoyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(14:1(9Z)/0:0)	LPG(14:1)
LMGP04050036	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C23H45O9P	1-(9Z-heptadecenoyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(17:1(9Z)/0:0)	LPG(17:1)
LMGP04060001	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C26H55O8P	1-eicosyl-glycero-3-phospho-(1'-sn-glycerol)	PG(O-20:0/0:0)	LPG(O-20:0)
LMGP04060002	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C24H51O8P	1-octadecyl-glycero-3-phospho-(1'-sn-glycerol)	PG(O-18:0/0:0)	LPG(O-18:0)
LMGP04060003	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C22H47O8P	1-hexadecyl-glycero-3-phospho-(1'-sn-glycerol)	PG(O-16:0/0:0)	LPG(O-16:0)
LMGP04070001	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C26H53O8P	1-(1Z-eicosenyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(P-20:0/0:0)	LPG(P-20:0)
LMGP04070002	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C24H49O8P	1-(1Z-octadecenyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(P-18:0/0:0)	LPG(P-18:0)
LMGP04070003	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C22H45O8P	1-(1Z-hexadecenyl)-glycero-3-phospho-(1'-sn-glycerol)	PG(P-16:0/0:0)	LPG(P-16:0)
LMGP04090001	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C48H93O11P	2,3-ditetradecanoyl-sn-glycero-1-phospho-(2'-lyso-3'-tetradecanoyl -1'-sn -glycerol)	SLBPA(42:0)	SLBPA(42:0)
LMGP04090002	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C60H111O11P	2,3-di-(9Z-octadecenoyl)-sn-glycero-1-phospho-(2'-lyso-3'-(9Z-octadecenoyl)-1'-sn-glycerol)	SLBPA(54:3)	SLBPA(54:3)
LMGP04100001	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C46H75O10P	Bis-[2-(5Z,8Z,11Z,14Z-eicosanoyl)-3-lyso-sn-glycero]-1-phosphate	LBPA(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))	Bis-[3-lyso-2-arachidonoyl-sn-glycerol]-1-phosphate; BMP(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)); LBPA(40:8); LBPA(20:4_20:4)
LMGP04100002	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C40H77O10P	2-hexadecanoyl-3-lyso-sn-glycero-1-phospho-(2'-(9Z-octadecenoyl)-3'-lyso-1'-sn-glycerol)	LBPA(16:0/18:1(9Z))	BMP(16:0/18:1(9Z)); LBPA(34:1); LBPA(16:0_18:1)
LMGP04100003	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C42H79O10P	Bis-[2-(9Z-octadecenoyl)-3-lyso-sn-glycero]-1-phosphate	LBPA(18:1(9Z)/18:1(9Z))	BMP(18:1(9Z)/18:1(9Z)); LBPA(36:2); LBPA(18:1_18:1)
LMGP04100004	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C40H75O10P	2-(9Z-hexadecenoyl)-3-lyso-sn-glycero-1-phospho-(2'-(9Z-octadecenoyl)-3'-lyso-1'-sn-glycerol)	LBPA(16:1(9Z)/18:1(9Z))	BMP(16:1(9Z)/18:1(9Z)); LBPA(34:2); LBPA(16:1_18:1)
LMGP04110001	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C40H73O9P	1-tetradecanoyl-2-(8-[3]-ladderane-octanyl)-sn-glycero-3-phospho-(1'-sn-glycerol)	N/A	N/A
LMGP04110002	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C44H71O9P	1-(6-[5]-ladderane-hexanoyl)-2-(8-[3]-ladderane-octanyl)-sn-glycero-3-phospho-(1'-sn-glycerol)	N/A	N/A
LMGP04110003	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C44H73O9P	1-(6-[3]-ladderane-hexanoyl)-2-(8-[3]-ladderane-octanyl)-sn-glycero-3-phospho-(1'-sn-glycerol)	N/A	N/A
LMGP04110004	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	C46H77O9P	1-(8-[3]-ladderane-octanoyl)-2-(8-[3]-ladderane-octanyl)-sn-glycero-3-phospho-(1'-sn-glycerol)	N/A	N/A
LMGP05010001	Glycerophospholipids [GP]	Glycerophosphoglycerophosphates [GP05]	C40H78O13P2	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol-3'-phosphate)	PGP(16:0/18:1(9Z))	PGP(16:0/18:1); PGP(34:1); PGP(16:0_18:1)
LMGP05010002	Glycerophospholipids [GP]	Glycerophosphoglycerophosphates [GP05]	C40H78O13P2	1-hexadecanoyl-2-(11Z-octadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol-3'-phosphate)	PGP(16:0/18:1(11Z))	PGP(16:0/18:1); PGP(34:1); PGP(16:0_18:1)
LMGP05040001	Glycerophospholipids [GP]	Glycerophosphoglycerophosphates [GP05]	C47H98O11P2	2,3-di-O-phytanyl-sn-glycero-1-phospho-(3'-sn-glycerol-1'-methyl phosphate)	PGP-Me	PGP-Me; PGP-Me
LMGP06010001	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C43H81O13P	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1'-myo-inositol)	PI(16:0/18:1(9Z))	PI(16:0/18:1); PI(34:1); PI(16:0_18:1)
LMGP06010003	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C34H65O13P	1-dodecanoyl-2-tridecanoyl-sn-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/13:0)	PI(25:0); PI(12:0_13:0)
LMGP06010004	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C46H81O13P	1-heptadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho-(1'-myo-inositol)	PI(17:0/20:4(5Z,8Z,11Z,14Z))	PI(17:0/20:4); PI(37:4); PI(17:0_20:4)
LMGP06010005	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C52H89O13P	1-heneicosanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phospho-(1'-myo-inositol)	PI(21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	PI(21:0/22:6); PI(43:6); PI(21:0_22:6)
LMGP06010006	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C40H75O13P	1-heptadecanoyl-2-(9Z-tetradecenoyl)-sn-glycero-3-phospho-(1'-myo-inositol)	PI(17:0/14:1(9Z))	PI(17:0/14:1); PI(31:1); PI(14:1_17:0)
LMGP06010007	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C41H79O13P	1,2-dihexadecanoyl-sn-glycero-3-phospho-(1'-myo-inositol)	PI(16:0/16:0)	Dipalmitoyl phosphatidylinositol; PI(32:0); PI(16:0/16:0)
LMGP06010008	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C45H87O13P	1,2-dioctadecanoyl-sn-glycero-3-phospho-(1'-myo-inositol)	PI(18:0/18:0)	Distearoyl phosphatidylinositol; PI(36:0); PI(18:0/18:0)
LMGP06010010	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C47H83O13P	1-octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phospho-(1'-myo-inositol)	PI(18:0/20:4(5Z,8Z,11Z,14Z))	PI(18:0/20:4); PI(38:4); PI(18:0_20:4)
LMGP06010011	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C47H79O13P	1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phospho-(1'-myo-inositol)	PI(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	PI(16:0/22:6); PI(38:6); PI(16:0_22:6)
LMGP06010012	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C49H83O13P	1-octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phospho-(1'-myo-inositol)	PI(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	PI(18:0/22:6); PI(40:6); PI(18:0_22:6)
LMGP06010013	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C49H81O13P	1-(9Z-octadecenoyl)-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phospho-(1'-myo-inositol)	PI(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	PI(18:1/22:6); PI(40:7); PI(18:1_22:6)
LMGP06010014	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C35H65O13P	1-dodecanoyl-2-(9Z-tetradecenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/14:1(9Z))	PI(26:1); PI(12:0_14:1)
LMGP06010015	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C36H69O13P	1-dodecanoyl-2-pentadecanoyl-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/15:0)	PI(27:0); PI(12:0_15:0)
LMGP06010016	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C36H67O13P	1-dodecanoyl-2-(9Z-pentadecenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/15:1(9Z))	PI(27:1); PI(12:0_15:1)
LMGP06010017	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C37H69O13P	1-dodecanoyl-2-(9Z-hexadecenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/16:1(9Z))	PI(28:1); PI(12:0_16:1)
LMGP06010018	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C38H73O13P	1-dodecanoyl-2-heptadecanoyl-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/17:0)	PI(29:0); PI(12:0_17:0)
LMGP06010019	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C38H71O13P	1-dodecanoyl-2-(9Z-heptadecenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/17:1(9Z))	PI(29:1); PI(12:0_17:1)
LMGP06010020	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C38H69O13P	1-dodecanoyl-2-(9Z,12Z-heptadecadienoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/17:2(9Z,12Z))	PI(29:2); PI(12:0_17:2)
LMGP06010021	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C39H71O13P	1-dodecanoyl-2-(9Z,12Z-octadecadienoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/18:2(9Z,12Z))	PI(30:2); PI(12:0_18:2)
LMGP06010022	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C39H69O13P	1-dodecanoyl-2-(6Z,9Z,12Z-octadecatrienoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/18:3(6Z,9Z,12Z))	PI(30:3); PI(12:0_18:3)
LMGP06010023	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C39H69O13P	1-dodecanoyl-2-(9Z,12Z,15Z-octadecatrienoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/18:3(9Z,12Z,15Z))	PI(30:3); PI(12:0_18:3)
LMGP06010024	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C39H67O13P	1-dodecanoyl-2-(6Z,9Z,12Z,15Z-octadecatetraenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/18:4(6Z,9Z,12Z,15Z))	PI(30:4); PI(12:0_18:4)
LMGP06010025	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C40H77O13P	1-dodecanoyl-2-nonadecanoyl-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/19:0)	PI(31:0); PI(12:0_19:0)
LMGP06010026	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C40H75O13P	1-dodecanoyl-2-(9Z-nonadecenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/19:1(9Z))	PI(31:1); PI(12:0_19:1)
LMGP06010027	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C41H77O13P	1-dodecanoyl-2-(11Z-eicosenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/20:1(11Z))	PI(32:1); PI(12:0_20:1)
LMGP06010028	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C41H75O13P	1-dodecanoyl-2-(11Z,14Z-eicosadienoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/20:2(11Z,14Z))	PI(32:2); PI(12:0_20:2)
LMGP06010029	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C41H73O13P	1-dodecanoyl-2-(8Z,11Z,14Z-eicosatrienoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/20:3(8Z,11Z,14Z))	PI(32:3); PI(12:0_20:3)
LMGP06010030	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C41H71O13P	1-dodecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/20:4(5Z,8Z,11Z,14Z))	PI(32:4); PI(12:0_20:4)
LMGP06010031	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C41H69O13P	1-dodecanoyl-2-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/20:5(5Z,8Z,11Z,14Z,17Z))	PI(32:5); PI(12:0_20:5)
LMGP06010032	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C42H81O13P	1-dodecanoyl-2-heneicosanoyl-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/21:0)	PI(33:0); PI(12:0_21:0)
LMGP06010033	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C43H81O13P	1-dodecanoyl-2-(11Z-docosenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/22:1(11Z))	PI(34:1); PI(12:0_22:1)
LMGP06010034	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C43H79O13P	1-dodecanoyl-2-(13Z,16Z-docosadienoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/22:2(13Z,16Z))	PI(34:2); PI(12:0_22:2)
LMGP06010035	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C43H75O13P	1-dodecanoyl-2-(7Z,10Z,13Z,16Z-docosatetraenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(12:0/22:4(7Z,10Z,13Z,16Z))	PI(34:4); PI(12:0_22:4)
LMGP06010036	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C34H65O13P	1-tridecanoyl-2-dodecanoyl-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/12:0)	PI(25:0); PI(12:0_13:0)
LMGP06010037	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C36H69O13P	1-tridecanoyl-2-tetradecanoyl-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/14:0)	PI(27:0); PI(13:0_14:0)
LMGP06010038	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C36H67O13P	1-tridecanoyl-2-(9Z-tetradecenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/14:1(9Z))	PI(27:1); PI(13:0_14:1)
LMGP06010039	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C37H69O13P	1-tridecanoyl-2-(9Z-pentadecenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/15:1(9Z))	PI(28:1); PI(13:0_15:1)
LMGP06010040	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C38H73O13P	1-tridecanoyl-2-hexadecanoyl-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/16:0)	PI(29:0); PI(13:0_16:0)
LMGP06010041	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C38H71O13P	1-tridecanoyl-2-(9Z-hexadecenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/16:1(9Z))	PI(29:1); PI(13:0_16:1)
LMGP06010042	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C39H73O13P	1-tridecanoyl-2-(9Z-heptadecenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/17:1(9Z))	PI(30:1); PI(13:0_17:1)
LMGP06010043	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C39H71O13P	1-tridecanoyl-2-(9Z,12Z-heptadecadienoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/17:2(9Z,12Z))	PI(30:2); PI(13:0_17:2)
LMGP06010044	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C40H77O13P	1-tridecanoyl-2-octadecanoyl-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/18:0)	PI(31:0); PI(13:0_18:0)
LMGP06010045	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C40H75O13P	1-tridecanoyl-2-(9Z-octadecenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/18:1(9Z))	PI(31:1); PI(13:0_18:1)
LMGP06010046	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C40H73O13P	1-tridecanoyl-2-(9Z,12Z-octadecadienoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/18:2(9Z,12Z))	PI(31:2); PI(13:0_18:2)
LMGP06010047	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C40H71O13P	1-tridecanoyl-2-(6Z,9Z,12Z-octadecatrienoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/18:3(6Z,9Z,12Z))	PI(31:3); PI(13:0_18:3)
LMGP06010048	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C40H71O13P	1-tridecanoyl-2-(9Z,12Z,15Z-octadecatrienoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/18:3(9Z,12Z,15Z))	PI(31:3); PI(13:0_18:3)
LMGP06010049	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C40H69O13P	1-tridecanoyl-2-(6Z,9Z,12Z,15Z-octadecatetraenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/18:4(6Z,9Z,12Z,15Z))	PI(31:4); PI(13:0_18:4)
LMGP06010050	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C41H77O13P	1-tridecanoyl-2-(9Z-nonadecenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/19:1(9Z))	PI(32:1); PI(13:0_19:1)
LMGP06010051	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C42H79O13P	1-tridecanoyl-2-(11Z-eicosenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/20:1(11Z))	PI(33:1); PI(13:0_20:1)
LMGP06010052	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C42H77O13P	1-tridecanoyl-2-(11Z,14Z-eicosadienoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/20:2(11Z,14Z))	PI(33:2); PI(13:0_20:2)
LMGP06010053	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C42H75O13P	1-tridecanoyl-2-(8Z,11Z,14Z-eicosatrienoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/20:3(8Z,11Z,14Z))	PI(33:3); PI(13:0_20:3)
LMGP06010054	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C42H73O13P	1-tridecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/20:4(5Z,8Z,11Z,14Z))	PI(33:4); PI(13:0_20:4)
LMGP06010055	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C42H71O13P	1-tridecanoyl-2-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/20:5(5Z,8Z,11Z,14Z,17Z))	PI(33:5); PI(13:0_20:5)
LMGP06010056	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C44H85O13P	1-tridecanoyl-2-docosanoyl-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/22:0)	PI(35:0); PI(13:0_22:0)
LMGP06010057	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C44H83O13P	1-tridecanoyl-2-(11Z-docosenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/22:1(11Z))	PI(35:1); PI(13:0_22:1)
LMGP06010058	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C44H81O13P	1-tridecanoyl-2-(13Z,16Z-docosadienoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/22:2(13Z,16Z))	PI(35:2); PI(13:0_22:2)
LMGP06010059	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C44H77O13P	1-tridecanoyl-2-(7Z,10Z,13Z,16Z-docosatetraenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/22:4(7Z,10Z,13Z,16Z))	PI(35:4); PI(13:0_22:4)
LMGP06010060	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C44H73O13P	1-tridecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(13:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	PI(35:6); PI(13:0_22:6)
LMGP06010061	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C36H69O13P	1-tetradecanoyl-2-tridecanoyl-glycero-3-phospho-(1'-myo-inositol)	PI(14:0/13:0)	PI(27:0); PI(13:0_14:0)
LMGP06010062	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C37H69O13P	1-tetradecanoyl-2-(9Z-tetradecenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(14:0/14:1(9Z))	PI(28:1); PI(14:0_14:1)
LMGP06010063	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C38H71O13P	1-tetradecanoyl-2-(9Z-pentadecenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(14:0/15:1(9Z))	PI(29:1); PI(14:0_15:1)
LMGP06010064	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C40H77O13P	1-tetradecanoyl-2-heptadecanoyl-glycero-3-phospho-(1'-myo-inositol)	PI(14:0/17:0)	PI(31:0); PI(14:0_17:0)
LMGP06010065	Glycerophospholipids [GP]	Glycerophosphoinositols [GP06]	C40H75O13P	1-tetradecanoyl-2-(9Z-heptadecenoyl)-glycero-3-phospho-(1'-myo-inositol)	PI(14:0/17:1(9Z))	PI(31:1); PI(14:0_17:1)
